id,title,category,collection_tag,frame_shape,price,stock_count,ar_asset_url
WnfSfEZ,Rectangle Glasses,Eyeglasses,Zenni,Rectangle,2459.6,100,https://cdn.trychannel3.com/c82da306-3557-44c0-92a3-e6cc0e0f12fb?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=ZYiL
bnXSAph,Pro Elite Eyeguards,Racquetball & Squash Eyewear,Head,Other,2459.6,100,https://cdn.trychannel3.com/44bdd67e-a624-49d4-a6ae-1be26b8412db?aid=01M11BRYZDM7972JP72S04KP5N&mid=DoRK
ehH94qJ,Rectangle Sports Glasses,Eyeglasses,Zenni,Other,2459.6,100,https://cdn.trychannel3.com/e52d4939-bade-46f7-97f6-ecb5882cb19d?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=ZYiL
4lOq5mC,Rectangle Sports Glasses,Sunglasses,Zenni,Other,2459.6,100,https://cdn.trychannel3.com/c2639fb0-63f3-4f93-b4b7-6d7357f7afc4?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=ZYiL
O5S8JKB,Rectangle Glasses For Men,Eyeglasses,EyeBuyDirect,Rectangle,2464.0,100,https://cdn.trychannel3.com/dac54c54-c580-4bb4-987d-b7b49e12d70b?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
m3Stbgn,Premiums Sport,Sunglasses,Knockaround,Other,2464.0,100,https://cdn.trychannel3.com/d9889439-7d4d-4df1-b046-c8487e2dc439?aid=01M11BRYZDM7972JP72S04KP5N&mid=XZl2
Kz4W76V,Skinny Sporty Curved Vintage Aviator Sunglass,Sunglasses,Sunglass Museum,Aviator,2464.0,100,https://cdn.trychannel3.com/Kz4W76V?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=cjsD
s59nDY9,Micro Geometric Vintage Sunglasses,Sunglasses,Sunglass Museum,Geometric,2464.0,100,https://cdn.trychannel3.com/c3625ed4-2b89-445b-80e8-b6a0934a8f8f?aid=01M11BVV4QWMAZWM9957CHTH1J&mid=cjsD
aRrWE60,Latta Round Glasses,Eyeglasses,EyeBuyDirect,Round,2464.0,100,https://cdn.trychannel3.com/28cd6df4-7ba8-4fee-a886-a7435dc4af98?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
26zVHIP,Ivy Round Glasses,Eyeglasses,Zeal Optics,Round,2544.96,100,https://cdn.trychannel3.com/b7dff0eb-5572-45de-9232-0e9b47158eea?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=aeSD
BlPmHyl,Hobbs Rectangle Black Glasses,Eyeglasses,Hobbs,Other,2552.0,100,https://cdn.trychannel3.com/d27ef11f-90fd-4b24-8802-b05d2977d164?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=FDzv
medlLiS,Hobbs Rectangle Glasses,Eyeglasses,EyeBuyDirect,Rectangle,2552.0,100,https://cdn.trychannel3.com/d41e3663-53ba-4fa3-89a2-5afdf7ba3c26?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=FDzv
bdLHVs2,KS JODIE2 XLT Womens Rectangle Reading Glasses,Eyeglasses,Kate Spade,Rectangle,2581.04,100,https://cdn.trychannel3.com/01KDFH5A5J2QHC67CVQ3T1T66Q?aid=01M11BRN7XSRA9X23ETG75Q3Q5&mid=QnTm
i9bV3rL,Rendon Square Tortoiseshell Glasses,Eyeglasses,ZEELOOL,Square,2632.96,100,https://cdn.trychannel3.com/6c034625-e806-4f9d-aec1-b5946b339570?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=aeSD
G5FLQYM,Marshall Gray Rectangle Prescription Glasses,Eyeglasses,ZEELOOL,Rectangle,2632.96,100,https://cdn.trychannel3.com/292b4923-de85-4f79-8dac-1887911cbe77?aid=01M11BREY5PBZPK1DTKFRPF4VH&mid=aeSD
EtVTFmp,Square Glasses,Eyeglasses,Zenni,Square,2635.6,100,https://cdn.trychannel3.com/068d44ad-eca7-448e-97c1-1fbd4671a367?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=ZYiL
JxWYgsZ,Square Glasses,Eyeglasses,Zenni,Square,2635.6,100,https://cdn.trychannel3.com/89fbc961-89ef-49ba-8431-b9af6cd3068d?aid=01M11BSNK6G8XSQQPC0TEWT84J&mid=ZYiL
L2OGpOR,Brandon Square Glasses,Eyeglasses,ZEELOOL,Square,2635.6,100,https://cdn.trychannel3.com/e9b484a9-e82f-466f-91f9-5da0412c0426?aid=01M11BSM1G66BHXZPN2FP1F2NG&mid=aeSD
N4C9wJ0,Aviator Sunglasses,Sunglasses,Zenni,Aviator,2635.6,100,https://cdn.trychannel3.com/N4C9wJ0?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=ZYiL
1iAJRTX,Pattern Square Glasses,Eyeglasses,Zenni,Square,2635.6,100,https://cdn.trychannel3.com/93d2b547-544e-46ee-bbc1-2a39dfabdeee?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=ZYiL
OeU00wQ,Square Glasses,Eyeglasses,Zenni,Aviator,2635.6,100,https://cdn.trychannel3.com/93d1fd43-e406-445e-b598-8291a8c1eb99?aid=01M11BSNK6G8XSQQPC0TEWT84J&mid=ZYiL
2laFKBU,Round Glasses,Eyeglasses,ZEELOOL,Round,2635.6,100,https://cdn.trychannel3.com/0eaa4b03-d621-4fa1-b304-d9f73ccb3e99?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=aeSD
iDNiVCb,Rectangle Glasses,Eyeglasses,Zenni,Rectangle,2635.6,100,https://cdn.trychannel3.com/f52969a6-1426-4983-9760-0dc243ee8626?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=ZYiL
6PEvVXk,Oval Glasses,Eyeglasses,Zenni,Oval,2635.6,100,https://cdn.trychannel3.com/6PEvVXk?aid=01M11BRBCEMX00PSSC7EK2PE7W&mid=ZYiL
LuYGAyG,Purple Square Glasses,Eyeglasses,Zenni,Square,2635.6,100,https://cdn.trychannel3.com/5a09e700-c009-463b-a27c-3a2056ca71e2?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=ZYiL
zbOckeY,Square Glasses,Eyeglasses,Zenni,Square,2635.6,100,https://cdn.trychannel3.com/d37ed9f7-2bda-4b61-99fc-30c99ae45ed8?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=ZYiL
eQ8ZlH8,Cat Eye Sunglasses,Sunglasses,GUESS,Cat Eye,2637.36,100,https://cdn.trychannel3.com/e984a308-f221-4ea0-8d14-758adb29ef9a?aid=01M11BVGEGJNJM37HW7CH6YRYP&mid=cvfe
1ZHZkX0,Marco Square Sunglasses,Sunglasses,Diff Eyewear,Square,2637.36,100,https://cdn.trychannel3.com/017af822-1859-45d3-a690-56f927b6794a?aid=01M11BV20P1TCNEDBEBP1371S8&mid=cvfe
eFmnU7Y,Geometric Sunglasses,Sunglasses,Diff Eyewear,Geometric,2637.36,100,https://cdn.trychannel3.com/15112806-63e5-4726-8525-fae0a4c933b6?aid=01M11BVSGMQS64XQC9V0C65NV6&mid=cvfe
VjjDfNz,Square Sunglasses,Sunglasses,GUESS MAINLINE,Square,2639.12,100,https://cdn.trychannel3.com/ca7e7194-b1d7-46f1-a09d-fd7f509e1b33?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=IXIa
RXSCH2q,Cat Eye Ladies Sunglasses,Sunglasses,Fossil,Cat Eye,2639.12,100,https://cdn.trychannel3.com/aa9604aa-10a9-4928-98c5-f978baf7846d?aid=01M11BT68EET3WVTHRWMC11Y77&mid=IXIa
USbc9Eh,Oversized Angular Sunglasses,Sunglasses,Madewell,Cat Eye,2639.12,100,https://cdn.trychannel3.com/9dda091a-1dc6-47ec-8238-c4760ceeb00c?aid=01M11BVXWZDW17N8GEAJD132T1&mid=kP3z
0gs42ZQ,Pro Elite Paddlesports Eyewear,Racquetball & Squash Eyewear,Head,Other,2639.12,100,https://cdn.trychannel3.com/3b04138e-a972-47ba-a9f2-539b9cf7a7e0?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=98k8
SdWzZfN,Sunday Afternoon Oversized Aviator Sunglasses,Sunglasses,Free People,Aviator,2640.0,100,https://cdn.trychannel3.com/b817a597-61b0-42f7-ac36-91e330d7df68?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=ICa0
NbI5Uhf,Sunday Afternoon Oversized Aviator Sunglasses,Sunglasses,Free People,Aviator,2640.0,100,https://cdn.trychannel3.com/b16b8d38-8331-4612-9e0c-8064e67ab4b5?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=ICa0
fPB7DVg,Stella Round Sunglasses,Sunglasses,Free People,Round,2640.0,100,https://cdn.trychannel3.com/e2fa647a-d386-4416-8d1f-bcc4be321f2d?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ICa0
EprXbq4,OG Running Sunglasses,Sunglasses,goodr,Other,2640.0,100,https://cdn.trychannel3.com/7c742ff6-f1ca-485f-9af2-276af062a860?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=aD8G
DTIKbLx,Round Sunglasses,Sunglasses,Free People,Round,2640.0,100,https://cdn.trychannel3.com/1699ef8c-b198-48e4-b42f-270737793ea2?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ICa0
jVWuDrK,Tortoiseshell Round Glasses,Eyeglasses,Zenni,Round,2811.6,100,https://cdn.trychannel3.com/349e06fd-8228-460b-8142-63ec9beb09d1?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=ZYiL
dygodUT,Rectangle Glasses,Eyeglasses,Zenni,Rectangle,2811.6,100,https://cdn.trychannel3.com/3bf58192-3582-4a46-9337-246b9b379c49?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=ZYiL
oPRn1tK,Oversized Aviator Sunglasses,Sunglasses,Oak and Fort,Aviator,2816.0,100,https://cdn.trychannel3.com/a21eadc6-c3bd-419e-a311-56b50d390692?aid=01M11BVZFQ8CDJ55YMJQPG8PQN&mid=7Hdn
hAOqb2G,Oversized Square Sunglasses,Sunglasses,Oak and Fort,Square,2816.0,100,https://cdn.trychannel3.com/4b23e4e4-15f8-4155-8882-c80a46c13db7?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=7Hdn
Ql41zJb,Rectangle Sunglasses,Sunglasses,Zenni,Rectangle,2899.6,100,https://cdn.trychannel3.com/dd663b0d-72e7-42b6-8b8e-3e0d787e2d29?aid=01M11BV8M566P5VH2FK9329FKG&mid=ZYiL
fNyhY5Z,Aviator Sunglasses,Sunglasses,Zenni,Aviator,2899.6,100,https://cdn.trychannel3.com/463b4089-f787-4f0d-ae75-3f6faf12f883?aid=01M11BTTQ6AGW69JN363BEYD9X&mid=ZYiL
OSNqeUF,Round Glasses,Eyeglasses,Zenni,Aviator,2899.6,100,https://cdn.trychannel3.com/ce2860dd-9847-4fd7-8cff-17a32765da72?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=ZYiL
XBKntXI,Round Glasses,Eyeglasses,Zenni,Round,2899.6,100,https://cdn.trychannel3.com/0951d5ef-8bfd-4fd2-bb92-9e859d11caaf?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=ZYiL
FO9FQES,Square Glasses,Eyeglasses,Zenni,Square,2899.6,100,https://cdn.trychannel3.com/bf772464-6048-453f-b3b5-4411cf3bc11c?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=ZYiL
pxQLekm,Geometric Sunglasses,Sunglasses,Zenni,Geometric,2899.6,100,https://cdn.trychannel3.com/e0854f14-8bdf-4684-9a7d-0a94126a1d64?aid=01M11BVV4QWMAZWM9957CHTH1J&mid=ZYiL
jMeTc8w,Round Sunglasses,Sunglasses,Zenni,Round,2899.6,100,https://cdn.trychannel3.com/jMeTc8w?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ZYiL
R2jcMXA,Round Sunglasses,Sunglasses,IZIPIZI,Round,2901.36,100,https://cdn.trychannel3.com/635072ab-79eb-4675-ba9c-e2e3f3df4f9a?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=cvfe
8H7lVTW,Lightworks Round Glasses,Eyeglasses,EyeBuyDirect,Round,2904.0,100,https://cdn.trychannel3.com/b3b64f00-b3ff-4563-9aae-79e0947e792d?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=FDzv
uurUGFC,Janice Round Glasses,Eyeglasses,EyeBuyDirect,Round,2904.0,100,https://cdn.trychannel3.com/c1d32c34-9f65-473a-bddf-1d1e91dc7518?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
7w9XZnw,Cream Round Glasses,Eyeglasses,Zenni,Round,2987.6,100,https://cdn.trychannel3.com/ad9afd87-8320-4d30-999c-f65b9fc9274c?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=ZYiL
tJXNLAB,Rectangle Sunglasses,Sunglasses,VICI Collection,Rectangle,2992.0,100,https://cdn.trychannel3.com/b0737993-7860-4ca1-b48f-346ca2e67068?aid=01M11BV6T7W6NWG5K6JS2H0NRR&mid=nQqG
OlSF1bb,Tortoiseshell Square Glasses,Eyeglasses,Zenni,Square,3075.6,100,https://cdn.trychannel3.com/6d220e11-f57b-4d40-bcf5-fa9fa42aa610?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=ZYiL
TQ5NDRr,Square Glasses,Eyeglasses,Zenni,Square,3075.6,100,https://cdn.trychannel3.com/5c6a632d-e63a-40b3-8156-9768b5955786?aid=01M11BTH9AJFHQXNJYCAZJEHK2&mid=ZYiL
ojRgL1e,The Everyday Sunglasses,Sunglasses,cotton On,Other,3079.12,100,https://cdn.trychannel3.com/f58a1a8a-4401-4e18-8a7e-16ef25686775?aid=01M11BS3FXXC8EQ4KP1915G608&mid=hQYc
akNZjoh,Palomas Oversized Cat Eye Trendy Sunglasses,Sunglasses,Knockaround,Cat Eye,3080.0,100,https://cdn.trychannel3.com/b7ae629d-8dd8-40e2-bf54-91fb3204fd84?aid=01M11BTKZCV6DDXSBTPB833W5S&mid=XZl2
2x9GHvQ,Groove Round Glasses,Eyeglasses,EyeBuyDirect,Round,3080.0,100,https://cdn.trychannel3.com/9bfaf209-17f2-45c7-a73b-eb1ba7c437fc?aid=01M11BTAWRHDCSZDATXF080N6Q&mid=FDzv
COOvsbc,Demo Rectangle Glasses For Men,Eyeglasses,EyeBuyDirect,Rectangle,3080.0,100,https://cdn.trychannel3.com/e4048d4d-ef24-4e87-89aa-5c5b20c51f9c?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
LvFw3Qp,Reading Glasses,Eyeglasses,Nordstrom,Other,3080.0,100,https://cdn.trychannel3.com/LvFw3Qp?aid=01M11BRKMDZHBXR0QE8DNCQVRN&mid=asdf
MNR93ec,Teo Geometric Gradient Matte Frame Sunglasses For Women,Sunglasses,EyeBuyDirect,Other,3080.0,100,https://cdn.trychannel3.com/d3d05e60-9ceb-4e62-a6ae-a0f90675a22b?aid=01M11BSWX4C2F6BP3DZ3CNF2W2&mid=FDzv
d5uX1ww,Square Glasses,Eyeglasses,Zenni,Square,3163.6,100,https://cdn.trychannel3.com/f36df3a4-388a-4f8a-8e85-490fd7cca66e?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=ZYiL
ryHSpsI,Blue Square Sunglasses,Sunglasses,Zenni,Square,3163.6,100,https://cdn.trychannel3.com/186b8737-a9c2-4fb0-8c1f-ee6f3722735f?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=ZYiL
gxbFziH,Black Lace Square Glasses,Eyeglasses,Zenni,Square,3163.6,100,https://cdn.trychannel3.com/02c81514-1487-4fd8-9f66-fadff394d961?aid=01M11BTFMDTHE5ART8Q4HAS3N7&mid=ZYiL
w6kM0rJ,Philadelphia Phillies Premiums Sport Sunglasses,Sunglasses,Kohl's,Other,3168.0,100,https://cdn.trychannel3.com/2b55e64c-4a46-4854-8afa-912a49bade68?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=Z87s
EQlHZew,Fossil FOS 2151/G/S,Sunglasses,Fossil,Square,3256.0,100,https://cdn.trychannel3.com/39eb1898-d002-4da7-abf3-4e4fe0c3cbf0?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=gMFs
jX2j1CF,Aviator Sunglasses - XFM162X80144,Sunglasses,Fossil,Aviator,3256.0,100,https://cdn.trychannel3.com/0ed167f6-f381-4e4e-b7d5-4f1cd4ba4c14?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=gMFs
8ZZjgkY,Round Clear Glasses,Eyeglasses,ZEELOOL,Round,3256.0,100,https://cdn.trychannel3.com/27e4f596-57dd-4ef1-9fc1-c0c1cdad5c09?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=aeSD
zdVzeoE,Cat Eye Sunglasses,Sunglasses,VICI Collection,Cat Eye,3344.0,100,https://cdn.trychannel3.com/66fb5b30-d48d-47a5-b53f-64adf06412ed?aid=01M11BT68EET3WVTHRWMC11Y77&mid=nQqG
y1419gp,Modern Oval Sunglasses,Sunglasses,Anthropologie,Oval,3344.0,100,https://cdn.trychannel3.com/bd6073dc-a160-480c-ba27-69c6f789e259?aid=01M11BVBR2VJCQSEBC87MM22NK&mid=gb5P
ronEUoo,Wayfarer Sunglasses,Sunglasses,Los Angeles Apparel,Wayfarer,3432.0,100,https://cdn.trychannel3.com/cbf32935-2bd3-4188-bcf4-0efb6cdbc077?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=qyiO
0StlCQO,Wayfarer Sunglasses,Sunglasses,Matt & Nat,Wayfarer,3432.0,100,https://cdn.trychannel3.com/191707f5-2c0c-4571-bae4-c82d88b2e0b4?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=yW33
Oh9XMUz,Wayfarer sunglasses,Sunglasses,Harley-Davidson,Wayfarer,3432.0,100,https://cdn.trychannel3.com/Oh9XMUz?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=YJBc
XjKenig,Carson | Blue Light Glasses,Eyeglasses,WMP Eyewear,Rectangle,3432.0,100,https://cdn.trychannel3.com/0cd1f5c2-867a-4502-b13f-4150af05b675?aid=01M11BRRBYDXKF9H1BDHPE7JWA&mid=RImE
Ztww8Tj,Cora | Blue Light Glasses,Vision Care,WMP Eyewear,Round,3432.0,100,https://cdn.trychannel3.com/5e61659f-90be-4719-917c-98a0dba6b648?aid=01M11BRRBYDXKF9H1BDHPE7JWA&mid=RImE
UggJn6i,OTIS Oval Sunglasses,Sunglasses,Matt & Nat,Oval,3432.0,100,https://cdn.trychannel3.com/UggJn6i?aid=01M11BVDG61533RD7HP9ZHZG57&mid=yW33
mTNgwXA,Nolan Prescription Glasses,Eyeglasses,WMP Eyewear,Other,3432.0,100,https://cdn.trychannel3.com/3430567d-0f9f-4db4-af18-0e78ee73d75e?aid=01M11BREY5PBZPK1DTKFRPF4VH&mid=RImE
ielLpgD,Owen | Blue Light Glasses,Vision Care,WMP Eyewear,Other,3432.0,100,https://cdn.trychannel3.com/0fab4df8-c606-47f3-ac1f-52ce221460ec?aid=01M11BRRBYDXKF9H1BDHPE7JWA&mid=RImE
lXZsdSB,High Flyin’ Glasses,Eyeglasses,Zenni,Aviator,3515.6,100,https://cdn.trychannel3.com/lXZsdSB?aid=01M11BRGTFV3G6KW5PRZ0M6WVX&mid=ZYiL
9BunIHp,Round Sunglasses,Sunglasses,Zenni,Round,3515.6,100,https://cdn.trychannel3.com/7c9f4bf0-170f-46c0-b2b7-eeba4d4b03b4?aid=01M11BTXJZMJ73J0P0AAPEMPY7&mid=ZYiL
xoGrEk0,Vogel SL Eyeguards,Sunglasses,Tifosi Optics,Other,3515.6,100,https://cdn.trychannel3.com/37e892e0-44c9-4a29-b75a-39bba293f827?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=DoRK
gKnIzwx,Geometric Sunglasses,Sunglasses,Zenni,Geometric,3515.6,100,https://cdn.trychannel3.com/176b6442-f101-4712-8882-f4931aa8e058?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=ZYiL
VomS7On,Oval Sunglasses,Sunglasses,Zenni,Oval,3515.6,100,https://cdn.trychannel3.com/437d4472-f3a6-455f-9338-936f728fb975?aid=01M11BVDG61533RD7HP9ZHZG57&mid=ZYiL
zaTAHyg,Sanctum Eyeguards,Sunglasses,Tifosi Optics,Wayfarer,3515.6,100,https://cdn.trychannel3.com/ac2eced7-82c7-44c6-9ac0-3343ba2ce4e1?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=DoRK
7zi1A1N,Club Eyewear,Racquetball & Squash Eyewear,Dunlop,Other,3515.6,100,https://cdn.trychannel3.com/c89217a0-edfd-4b12-be4c-8b4f496b0c57?aid=01M11BRYZDM7972JP72S04KP5N&mid=DoRK
Pjupbsn,Rectangle Sports Glasses,Sunglasses,Zenni,Other,3515.6,100,https://cdn.trychannel3.com/f2c7b5ee-9fb1-4d73-9543-72e42497e962?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=ZYiL
IeIYrt6,Copper/brown Rectangle Glasses,Eyeglasses,Zenni,Rectangle,3515.6,100,https://cdn.trychannel3.com/760c8f4a-54e9-4741-b0b3-fef9ca1b0963?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=ZYiL
65FgL62,58mm Oval Sunglasses,Sunglasses,Cole Haan,Oval,3517.36,100,https://cdn.trychannel3.com/79b56f4e-392c-44fe-8681-4e2ff8457855?aid=01M11BVDG61533RD7HP9ZHZG57&mid=cvfe
1Rycpct,Square Sunglasses,Sunglasses,GUESS,Aviator,3517.36,100,https://cdn.trychannel3.com/360830f8-d03b-42e4-b9de-a23f2cc38566?aid=01M11BV3TN1ARSW7EQ1YQYA71F&mid=cvfe
IwaP0JG,Cat Eye Ladies Sunglasses,Sunglasses,Longchamp,Cat Eye,3519.12,100,https://cdn.trychannel3.com/9195ae89-25ec-477c-95ad-7a8562bb495c?aid=01M11BT68EET3WVTHRWMC11Y77&mid=IXIa
uIsefiS,Robert Sunglasses,Sunglasses,White Fox Boutique,Other,3519.12,100,https://cdn.trychannel3.com/09715515-4347-4619-a4e7-f0be4d8832ea?aid=01M11BSYQCHVKQYA2XNYMD9MW3&mid=CIF8
yW6HWmu,Robert Blue Light Glasses,Eyeglasses,White Fox Boutique,Aviator,3519.12,100,https://cdn.trychannel3.com/10ea926e-51b3-48e1-836e-4d8c9ca20cdd?aid=01M11BRT3F8230HENY69FX2E82&mid=CIF8
FlpKokB,Diff Jaxson 51mm Square Blue Light Blocking Glasses,Eyeglasses,Diff Eyewear,Square,3519.12,100,https://cdn.trychannel3.com/4cc8edfb-cfa6-4a21-899e-b87146abcf96?aid=01M11BRRBYDXKF9H1BDHPE7JWA&mid=asdf
QjPY3FA,Wayfarer Sunglasses,Sunglasses,Banana Republic,Wayfarer,3520.0,100,https://cdn.trychannel3.com/a6d4a510-5c3b-4aaa-b305-0435152515ec?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=RGkP
8TtYorQ,Wayfarer Sunglasses,Sunglasses,Banana Republic Factory,Wayfarer,3520.0,100,https://cdn.trychannel3.com/d61ae282-c63a-4a05-8f5d-ed7c301c651b?aid=01M11BVPSN0RP6RM7ETE4HK327&mid=RGkP
OCdRyn4,Knockaround MLB Sunglasses,Sunglasses,Knockaround,Other,3520.0,100,https://cdn.trychannel3.com/673f22c8-11c9-48c4-82a8-3280378cbede?aid=01M11BRYZDM7972JP72S04KP5N&mid=XZl2
fLxzmRi,Vogel SL,Sunglasses,Tifosi Optics,Other,3520.0,100,https://cdn.trychannel3.com/e1b0a1dc-12e9-4d96-a2d2-ef02b8eb8806?aid=01M11BRX3HPQR248BM1AHJ3TTA&mid=aD8G
IUyequ4,Rectangle Glasses,Eyeglasses,Zenni,Rectangle,3603.6,100,https://cdn.trychannel3.com/26c315e1-6500-4ddd-aae1-d5cf578f0ad3?aid=01M11BSSZEACWDNDBJABSYNJR1&mid=ZYiL
tmYgP9B,Aviator Sunglasses,Sunglasses,MKI MIYUKI ZOKU,Aviator,3696.0,100,https://cdn.trychannel3.com/ee2b2f5e-b205-4753-91ec-187772243c6b?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=Eq2T
OFvmokc,Hollywood Aviator Sunglasses,Sunglasses,MVMT,Aviator,3696.0,100,https://cdn.trychannel3.com/88959569-e139-40b3-8369-85af80228cf3?aid=01M11BSD61BRR0ZZNK6QTF02DN&mid=xuGj
KzVqnDo,Aviator Sunglasses,Sunglasses,MKI MIYUKI ZOKU,Aviator,3696.0,100,https://cdn.trychannel3.com/c9939a04-12c0-4eb2-a2d5-f02d569a2524?aid=01M11BTR6RNDHH7SH1QV2DWF7Y&mid=Eq2T
oJyF5BG,Cat Eye Sunglasses,Sunglasses,The Sis Kiss,Cat Eye,3696.0,100,https://cdn.trychannel3.com/oJyF5BG?aid=01M11BVJ1PFMQMD5V55VXX9ADS&mid=asdf
gETvQIn,Particle Round Glasses,Eyeglasses,EyeBuyDirect,Round,3784.0,100,https://cdn.trychannel3.com/05eddea3-b9b3-4594-ae23-380692d00df3?aid=01M11BTCPBGXAG4MQ1TC78C3HK&mid=FDzv
j3EfO1c,Messenger Oval Glasses,Eyeglasses,EyeBuyDirect,Oval,3784.0,100,https://cdn.trychannel3.com/4abb7172-5fc7-44db-8ba9-e4f4215ef4be?aid=01M11BT1GR487Q5WC7FGTWJMSD&mid=FDzv
DHFGHZv,Guru Light Golden Round Sunglasses,Sunglasses,EyeBuyDirect,Round,3784.0,100,https://cdn.trychannel3.com/67b62034-867a-47be-b16c-1b7ed914024a?aid=01M11BTZA1GK1ZGZSDSXHYR3B5&mid=FDzv
GzIaQSH,California Rectangle Glasses,Eyeglasses,EyeBuyDirect,Rectangle,3784.0,100,https://cdn.trychannel3.com/4391fa66-6292-440b-b96e-b434c00a5c49?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
7txVlzy,California Rectangle Clear Brown Glasses,Eyeglasses,EyeBuyDirect,Other,3784.0,100,https://cdn.trychannel3.com/56188624-5dd0-4bb9-aa44-c6fc792e81de?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
3RvcFC5,Lacoste Men Sunglasses L683S 414,Sunglasses,Lacoste,Wayfarer,3958.24,100,https://cdn.trychannel3.com/7fc86423-ad29-4f38-85b6-c5badcda2ae7?aid=01M11BS1SX7E0ZE114BNEJZEYX&mid=ak4n
rHrjVVS,Rectangular Men's Eyeglasses,Eyeglasses,Armani,Rectangle,3959.12,100,https://cdn.trychannel3.com/af7869ba-fa5b-4017-ac0d-f9011956886a?aid=01M11BS6BVM15Z7W0WQ66BKBYY&mid=IXIa
QWnRE0Q,Flex G Sunglasses,Sunglasses,goodr,Other,3960.0,100,https://cdn.trychannel3.com/ff073c85-c801-49e5-91c0-f48280a9d25c?aid=01M11BRYZDM7972JP72S04KP5N&mid=dLvD
UjxLMrw,Embossed Temple Cat-eye Sunglasses,Sunglasses,Jessica Simpson,Cat Eye,3960.0,100,https://cdn.trychannel3.com/c8444e55-da59-4aad-b583-0b54eb4f2665?aid=01M11BT8274GQM3Z2Q4KAQKY59&mid=7uRn
cKCpfG0,Oversized Shield Sunglasses,Sunglasses,Jessica Simpson,Other,3960.0,100,https://cdn.trychannel3.com/90b16031-b3d1-4baa-87c0-de979c597067?aid=01M11BTNCGRD82TPBV5JXEJV7E&mid=a3os
7ucxxjr,Aviator Glasses,Eyeglasses,Zenni,Aviator,4043.6,100,https://cdn.trychannel3.com/c3fa6f70-7859-44af-aacb-dd8529d8615e?aid=01M11BS84FEGSJSR7EAG9RH7F0&mid=ZYiL
C2RBkg9,Instance Rectangle Glasses For Men,Eyeglasses,EyeBuyDirect,Rectangle,4048.0,100,https://cdn.trychannel3.com/62524e01-204a-41f7-8a66-b670a7401021?aid=01M11BSR8SWWC3VFNYM83JVD4T&mid=FDzv
