user_id,product_id,event_type,dwell_time,session_id,timestamp
USER_001,PROD_0012,payment,6,SESSION_0050,2026-08-30T01:05:15.174230
USER_002,PROD_0004,completed,102,SESSION_0049,2026-08-30T01:06:15.174230
USER_008,PROD_0009,view_product,66,SESSION_0037,2026-08-30T01:26:15.174230
USER_019,PROD_0002,add_to_cart,114,SESSION_0004,2026-08-30T01:30:15.174230
USER_013,PROD_0001,try_ar,75,SESSION_0026,2026-08-30T01:41:15.174230
USER_002,PROD_0004,landing,11,SESSION_0018,2026-08-30T01:41:15.174230
USER_012,PROD_0020,view_product,44,SESSION_0018,2026-08-30T01:43:15.174230
USER_014,PROD_0020,completed,46,SESSION_0022,2026-08-30T01:45:15.174230
USER_015,PROD_0020,landing,109,SESSION_0003,2026-08-30T02:08:15.174230
USER_003,PROD_0001,browse_products,24,SESSION_0008,2026-08-30T02:10:15.174230
USER_010,PROD_0003,checkout,94,SESSION_0016,2026-08-30T02:14:15.174230
USER_030,PROD_0005,completed,66,SESSION_0037,2026-08-30T02:23:15.174230
USER_020,PROD_0003,completed,120,SESSION_0028,2026-08-30T02:31:15.174230
USER_027,PROD_0007,payment,43,SESSION_0007,2026-08-30T02:57:15.174230
USER_002,PROD_0002,browse_products,98,SESSION_0026,2026-08-30T03:01:15.174230
USER_019,PROD_0020,payment,69,SESSION_0019,2026-08-30T03:17:15.174230
USER_009,PROD_0011,browse_products,6,SESSION_0039,2026-08-30T03:48:15.174230
USER_006,PROD_0011,try_ar,78,SESSION_0012,2026-08-30T04:07:15.174230
USER_001,PROD_0005,completed,113,SESSION_0021,2026-08-30T04:13:15.174230
USER_005,PROD_0017,try_ar,22,SESSION_0026,2026-08-30T04:32:15.174230
USER_010,PROD_0020,landing,34,SESSION_0046,2026-08-30T04:33:15.174230
USER_028,PROD_0011,try_ar,53,SESSION_0030,2026-08-30T04:54:15.174230
USER_005,PROD_0018,try_ar,31,SESSION_0031,2026-08-30T05:07:15.174230
USER_029,PROD_0009,add_to_cart,0,SESSION_0015,2026-08-30T05:08:15.174230
USER_021,PROD_0016,browse_products,111,SESSION_0008,2026-08-30T05:16:15.174230
USER_019,PROD_0001,browse_products,2,SESSION_0040,2026-08-30T05:28:15.174230
USER_019,PROD_0015,try_ar,8,SESSION_0021,2026-08-30T05:58:15.174230
USER_028,PROD_0011,checkout,16,SESSION_0017,2026-08-30T05:58:15.174230
USER_029,PROD_0014,try_ar,68,SESSION_0034,2026-08-30T06:02:15.174230
USER_023,PROD_0010,add_to_cart,13,SESSION_0013,2026-08-30T06:22:15.174230
USER_019,PROD_0001,browse_products,48,SESSION_0048,2026-08-30T06:23:15.174230
USER_002,PROD_0017,add_to_cart,27,SESSION_0010,2026-08-30T06:26:15.174230
USER_024,PROD_0012,landing,10,SESSION_0006,2026-08-30T06:41:15.174230
USER_006,PROD_0013,view_product,100,SESSION_0023,2026-08-30T06:43:15.174230
USER_013,PROD_0015,try_ar,64,SESSION_0033,2026-08-30T07:20:15.174230
USER_028,PROD_0003,add_to_cart,0,SESSION_0009,2026-08-30T07:34:15.174230
USER_010,PROD_0015,landing,83,SESSION_0036,2026-08-30T07:48:15.174230
USER_014,PROD_0004,browse_products,110,SESSION_0004,2026-08-30T07:48:15.174230
USER_012,PROD_0018,browse_products,60,SESSION_0005,2026-08-30T08:40:15.174230
USER_008,PROD_0007,try_ar,44,SESSION_0026,2026-08-30T08:51:15.174230
USER_016,PROD_0013,completed,80,SESSION_0001,2026-08-30T08:56:15.174230
USER_015,PROD_0002,browse_products,19,SESSION_0044,2026-08-30T09:08:15.174230
USER_025,PROD_0015,payment,56,SESSION_0034,2026-08-30T09:10:15.174230
USER_022,PROD_0009,checkout,115,SESSION_0039,2026-08-30T09:12:15.174230
USER_002,PROD_0018,try_ar,19,SESSION_0027,2026-08-30T09:31:15.174230
USER_010,PROD_0009,try_ar,29,SESSION_0016,2026-08-30T09:33:15.174230
USER_004,PROD_0011,add_to_cart,95,SESSION_0017,2026-08-30T09:34:15.174230
USER_009,PROD_0010,try_ar,53,SESSION_0016,2026-08-30T09:40:15.174230
USER_023,PROD_0002,try_ar,110,SESSION_0041,2026-08-30T09:45:15.174230
USER_003,PROD_0020,landing,102,SESSION_0033,2026-08-30T10:25:15.174230
USER_013,PROD_0011,browse_products,67,SESSION_0034,2026-08-30T10:33:15.174230
USER_008,PROD_0014,view_product,116,SESSION_0049,2026-08-30T10:39:15.174230
USER_027,PROD_0009,add_to_cart,86,SESSION_0047,2026-08-30T10:58:15.174230
USER_030,PROD_0011,checkout,36,SESSION_0002,2026-08-30T11:13:15.174230
USER_014,PROD_0006,browse_products,55,SESSION_0039,2026-08-30T11:34:15.174230
USER_025,PROD_0013,try_ar,108,SESSION_0026,2026-08-30T11:34:15.174230
USER_001,PROD_0013,add_to_cart,58,SESSION_0020,2026-08-30T11:37:15.174230
USER_027,PROD_0008,payment,16,SESSION_0023,2026-08-30T11:50:15.174230
USER_026,PROD_0005,add_to_cart,21,SESSION_0001,2026-08-30T12:05:15.174230
USER_005,PROD_0002,browse_products,107,SESSION_0018,2026-08-30T12:15:15.174230
USER_016,PROD_0014,payment,103,SESSION_0002,2026-08-30T12:20:15.174230
USER_012,PROD_0014,checkout,87,SESSION_0032,2026-08-30T12:24:15.174230
USER_017,PROD_0005,browse_products,84,SESSION_0017,2026-08-30T12:27:15.174230
USER_001,PROD_0011,try_ar,50,SESSION_0040,2026-08-30T12:28:15.174230
USER_026,PROD_0018,checkout,1,SESSION_0034,2026-08-30T12:50:15.174230
USER_009,PROD_0003,view_product,5,SESSION_0045,2026-08-30T13:01:15.174230
USER_005,PROD_0010,checkout,19,SESSION_0011,2026-08-30T13:09:15.174230
USER_028,PROD_0003,add_to_cart,118,SESSION_0024,2026-08-30T13:33:15.174230
USER_030,PROD_0008,add_to_cart,111,SESSION_0010,2026-08-30T13:34:15.174230
USER_008,PROD_0016,view_product,81,SESSION_0036,2026-08-30T13:34:15.174230
USER_014,PROD_0010,landing,46,SESSION_0008,2026-08-30T13:41:15.174230
USER_010,PROD_0008,payment,70,SESSION_0039,2026-08-30T14:17:15.174230
USER_015,PROD_0009,checkout,12,SESSION_0011,2026-08-30T15:00:15.174230
USER_007,PROD_0016,try_ar,82,SESSION_0043,2026-08-30T15:11:15.174230
USER_026,PROD_0003,browse_products,10,SESSION_0002,2026-08-30T15:14:15.174230
USER_011,PROD_0003,payment,63,SESSION_0020,2026-08-30T15:49:15.174230
USER_005,PROD_0004,payment,31,SESSION_0043,2026-08-30T15:51:15.174230
USER_009,PROD_0011,view_product,21,SESSION_0025,2026-08-30T15:51:15.174230
USER_005,PROD_0010,browse_products,57,SESSION_0019,2026-08-30T15:58:15.174230
USER_012,PROD_0005,add_to_cart,90,SESSION_0050,2026-08-30T16:00:15.174230
USER_007,PROD_0011,browse_products,115,SESSION_0002,2026-08-30T16:03:15.174230
USER_009,PROD_0018,payment,85,SESSION_0015,2026-08-30T16:16:15.174230
USER_004,PROD_0016,landing,78,SESSION_0019,2026-08-30T16:17:15.174230
USER_001,PROD_0007,add_to_cart,77,SESSION_0047,2026-08-30T16:29:15.174230
USER_014,PROD_0007,checkout,16,SESSION_0004,2026-08-30T16:34:15.174230
USER_013,PROD_0006,landing,28,SESSION_0047,2026-08-30T16:36:15.174230
USER_025,PROD_0009,add_to_cart,26,SESSION_0048,2026-08-30T16:40:15.174230
USER_021,PROD_0019,checkout,50,SESSION_0024,2026-08-30T17:00:15.174230
USER_008,PROD_0004,checkout,6,SESSION_0014,2026-08-30T17:35:15.174230
USER_024,PROD_0017,add_to_cart,65,SESSION_0044,2026-08-30T18:16:15.174230
USER_024,PROD_0011,view_product,50,SESSION_0018,2026-08-30T18:25:15.174230
USER_029,PROD_0015,payment,25,SESSION_0046,2026-08-30T18:30:15.174230
USER_030,PROD_0019,add_to_cart,52,SESSION_0046,2026-08-30T18:50:15.174230
USER_004,PROD_0017,add_to_cart,75,SESSION_0038,2026-08-30T18:51:15.174230
USER_007,PROD_0016,payment,115,SESSION_0006,2026-08-30T19:25:15.174230
USER_008,PROD_0009,payment,19,SESSION_0043,2026-08-30T19:44:15.174230
USER_019,PROD_0006,landing,29,SESSION_0021,2026-08-30T19:46:15.174230
USER_009,PROD_0017,try_ar,31,SESSION_0016,2026-08-30T20:39:15.174230
USER_030,PROD_0014,add_to_cart,7,SESSION_0004,2026-08-30T21:01:15.174230
USER_021,PROD_0013,checkout,39,SESSION_0015,2026-08-30T21:04:15.174230
USER_006,PROD_0016,try_ar,45,SESSION_0007,2026-08-30T21:26:15.174230
USER_023,PROD_0005,payment,58,SESSION_0026,2026-08-30T21:34:15.174230
USER_014,PROD_0016,add_to_cart,3,SESSION_0042,2026-08-30T21:58:15.174230
USER_008,PROD_0003,browse_products,74,SESSION_0007,2026-08-30T21:58:15.174230
USER_030,PROD_0005,browse_products,117,SESSION_0010,2026-08-30T22:15:15.174230
USER_002,PROD_0017,browse_products,87,SESSION_0028,2026-08-30T22:24:15.174230
USER_023,PROD_0006,browse_products,101,SESSION_0012,2026-08-30T22:44:15.174230
USER_026,PROD_0016,add_to_cart,115,SESSION_0003,2026-08-30T23:05:15.174230
USER_005,PROD_0004,add_to_cart,119,SESSION_0030,2026-08-30T23:38:15.174230
USER_018,PROD_0002,view_product,118,SESSION_0042,2026-08-30T23:55:15.174230
USER_011,PROD_0006,checkout,81,SESSION_0019,2026-08-31T00:01:15.174230
USER_010,PROD_0008,try_ar,58,SESSION_0013,2026-08-31T00:04:15.174230
USER_028,PROD_0007,browse_products,31,SESSION_0013,2026-08-31T00:04:15.174230
USER_001,PROD_0002,checkout,18,SESSION_0003,2026-08-31T00:11:15.174230
USER_007,PROD_0008,add_to_cart,22,SESSION_0027,2026-08-31T00:12:15.174230
USER_030,PROD_0003,checkout,106,SESSION_0035,2026-08-31T00:12:15.174230
USER_024,PROD_0011,completed,44,SESSION_0005,2026-08-31T00:19:15.174230
USER_007,PROD_0001,checkout,84,SESSION_0049,2026-08-31T00:24:15.174230
USER_004,PROD_0017,add_to_cart,58,SESSION_0019,2026-08-31T00:49:15.174230
USER_025,PROD_0004,payment,7,SESSION_0033,2026-08-31T00:52:15.174230
USER_004,PROD_0016,checkout,81,SESSION_0021,2026-08-31T01:13:15.174230
USER_030,PROD_0007,view_product,85,SESSION_0015,2026-08-31T01:26:15.174230
USER_014,PROD_0015,browse_products,60,SESSION_0037,2026-08-31T01:28:15.174230
USER_010,PROD_0011,add_to_cart,62,SESSION_0013,2026-08-31T01:32:15.174230
USER_021,PROD_0017,completed,85,SESSION_0007,2026-08-31T01:35:15.174230
USER_024,PROD_0018,add_to_cart,102,SESSION_0049,2026-08-31T01:37:15.174230
USER_011,PROD_0016,browse_products,30,SESSION_0002,2026-08-31T02:01:15.174230
USER_019,PROD_0001,view_product,75,SESSION_0014,2026-08-31T02:05:15.174230
USER_019,PROD_0010,view_product,119,SESSION_0005,2026-08-31T02:05:15.174230
USER_008,PROD_0016,view_product,70,SESSION_0005,2026-08-31T02:08:15.174230
USER_017,PROD_0007,completed,13,SESSION_0001,2026-08-31T02:21:15.174230
USER_004,PROD_0001,browse_products,18,SESSION_0039,2026-08-31T02:27:15.174230
USER_028,PROD_0017,try_ar,17,SESSION_0045,2026-08-31T02:56:15.174230
USER_028,PROD_0001,add_to_cart,65,SESSION_0006,2026-08-31T03:07:15.174230
USER_002,PROD_0019,completed,65,SESSION_0026,2026-08-31T03:08:15.174230
USER_025,PROD_0001,payment,8,SESSION_0010,2026-08-31T03:23:15.174230
USER_013,PROD_0001,checkout,54,SESSION_0032,2026-08-31T03:26:15.174230
USER_009,PROD_0019,checkout,96,SESSION_0012,2026-08-31T03:30:15.174230
USER_015,PROD_0014,landing,33,SESSION_0032,2026-08-31T03:49:15.174230
USER_004,PROD_0014,add_to_cart,21,SESSION_0034,2026-08-31T04:13:15.174230
USER_003,PROD_0011,add_to_cart,31,SESSION_0028,2026-08-31T04:14:15.174230
USER_027,PROD_0012,try_ar,76,SESSION_0013,2026-08-31T04:14:15.174230
USER_010,PROD_0017,view_product,17,SESSION_0037,2026-08-31T04:15:15.174230
USER_028,PROD_0018,completed,76,SESSION_0041,2026-08-31T04:24:15.174230
USER_020,PROD_0015,try_ar,36,SESSION_0033,2026-08-31T04:38:15.174230
USER_016,PROD_0004,view_product,47,SESSION_0049,2026-08-31T04:38:15.174230
USER_003,PROD_0010,completed,66,SESSION_0007,2026-08-31T04:41:15.174230
USER_025,PROD_0010,browse_products,13,SESSION_0029,2026-08-31T04:52:15.174230
USER_011,PROD_0001,completed,74,SESSION_0008,2026-08-31T05:11:15.174230
USER_005,PROD_0005,browse_products,28,SESSION_0009,2026-08-31T05:25:15.174230
USER_002,PROD_0001,checkout,11,SESSION_0042,2026-08-31T05:27:15.174230
USER_027,PROD_0013,landing,49,SESSION_0021,2026-08-31T05:56:15.174230
USER_001,PROD_0005,payment,32,SESSION_0020,2026-08-31T06:02:15.174230
USER_027,PROD_0011,checkout,103,SESSION_0050,2026-08-31T06:07:15.174230
USER_018,PROD_0008,add_to_cart,109,SESSION_0040,2026-08-31T06:09:15.174230
USER_030,PROD_0007,view_product,40,SESSION_0011,2026-08-31T06:37:15.174230
USER_024,PROD_0012,checkout,45,SESSION_0031,2026-08-31T06:40:15.174230
USER_027,PROD_0009,browse_products,73,SESSION_0015,2026-08-31T07:14:15.174230
USER_018,PROD_0009,checkout,38,SESSION_0001,2026-08-31T07:16:15.174230
USER_008,PROD_0017,checkout,3,SESSION_0024,2026-08-31T07:34:15.174230
USER_027,PROD_0006,browse_products,61,SESSION_0042,2026-08-31T07:38:15.174230
USER_026,PROD_0002,try_ar,51,SESSION_0024,2026-08-31T07:43:15.174230
USER_026,PROD_0005,view_product,79,SESSION_0015,2026-08-31T07:53:15.174230
USER_015,PROD_0019,checkout,33,SESSION_0019,2026-08-31T08:05:15.174230
USER_017,PROD_0008,try_ar,42,SESSION_0042,2026-08-31T08:06:15.174230
USER_021,PROD_0014,landing,4,SESSION_0021,2026-08-31T08:19:15.174230
USER_006,PROD_0002,view_product,21,SESSION_0043,2026-08-31T08:27:15.174230
USER_015,PROD_0008,landing,11,SESSION_0008,2026-08-31T08:40:15.174230
USER_018,PROD_0017,view_product,33,SESSION_0015,2026-08-31T08:41:15.174230
USER_030,PROD_0005,try_ar,72,SESSION_0007,2026-08-31T08:42:15.174230
USER_024,PROD_0003,completed,77,SESSION_0035,2026-08-31T08:45:15.174230
USER_001,PROD_0006,try_ar,113,SESSION_0018,2026-08-31T09:20:15.174230
USER_008,PROD_0002,checkout,32,SESSION_0036,2026-08-31T09:28:15.174230
USER_020,PROD_0020,landing,57,SESSION_0015,2026-08-31T09:40:15.174230
USER_017,PROD_0001,add_to_cart,36,SESSION_0048,2026-08-31T09:48:15.174230
USER_010,PROD_0003,browse_products,34,SESSION_0031,2026-08-31T10:37:15.174230
USER_015,PROD_0012,browse_products,20,SESSION_0001,2026-08-31T10:40:15.174230
USER_010,PROD_0007,payment,88,SESSION_0021,2026-08-31T10:46:15.174230
USER_018,PROD_0007,completed,79,SESSION_0025,2026-08-31T10:50:15.174230
USER_022,PROD_0020,browse_products,8,SESSION_0033,2026-08-31T11:05:15.174230
USER_028,PROD_0010,landing,16,SESSION_0009,2026-08-31T11:16:15.174230
USER_019,PROD_0009,landing,1,SESSION_0010,2026-08-31T11:21:15.174230
USER_017,PROD_0014,completed,112,SESSION_0037,2026-08-31T11:32:15.174230
USER_015,PROD_0016,add_to_cart,104,SESSION_0021,2026-08-31T11:41:15.174230
USER_027,PROD_0001,add_to_cart,49,SESSION_0023,2026-08-31T12:01:15.174230
USER_023,PROD_0009,landing,88,SESSION_0008,2026-08-31T12:07:15.174230
USER_006,PROD_0016,add_to_cart,120,SESSION_0021,2026-08-31T12:45:15.174230
USER_020,PROD_0008,landing,14,SESSION_0036,2026-08-31T12:49:15.174230
USER_022,PROD_0002,add_to_cart,52,SESSION_0020,2026-08-31T12:53:15.174230
USER_014,PROD_0007,add_to_cart,104,SESSION_0025,2026-08-31T13:01:15.174230
USER_021,PROD_0013,browse_products,43,SESSION_0002,2026-08-31T13:13:15.174230
USER_028,PROD_0002,completed,87,SESSION_0013,2026-08-31T13:14:15.174230
USER_009,PROD_0005,add_to_cart,82,SESSION_0009,2026-08-31T13:17:15.174230
USER_010,PROD_0015,payment,7,SESSION_0024,2026-08-31T13:39:15.174230
USER_023,PROD_0016,browse_products,106,SESSION_0050,2026-08-31T13:51:15.174230
USER_025,PROD_0003,view_product,110,SESSION_0010,2026-08-31T13:53:15.174230
USER_004,PROD_0008,add_to_cart,82,SESSION_0002,2026-08-31T14:03:15.174230
USER_021,PROD_0002,add_to_cart,65,SESSION_0027,2026-08-31T14:06:15.174230
USER_020,PROD_0020,browse_products,97,SESSION_0005,2026-08-31T14:06:15.174230
USER_004,PROD_0010,payment,47,SESSION_0016,2026-08-31T14:38:15.174230
USER_001,PROD_0006,view_product,93,SESSION_0031,2026-08-31T15:21:15.174230
USER_008,PROD_0016,payment,52,SESSION_0044,2026-08-31T15:26:15.174230
USER_030,PROD_0007,checkout,24,SESSION_0041,2026-08-31T15:29:15.174230
USER_009,PROD_0004,add_to_cart,41,SESSION_0043,2026-08-31T15:31:15.174230
USER_002,PROD_0019,completed,104,SESSION_0019,2026-08-31T15:58:15.174230
USER_005,PROD_0010,try_ar,108,SESSION_0033,2026-08-31T16:29:15.174230
USER_006,PROD_0012,checkout,67,SESSION_0032,2026-08-31T16:34:15.174230
USER_009,PROD_0016,checkout,66,SESSION_0029,2026-08-31T17:12:15.174230
USER_014,PROD_0005,view_product,12,SESSION_0004,2026-08-31T17:13:15.174230
USER_026,PROD_0017,browse_products,43,SESSION_0014,2026-08-31T17:18:15.174230
USER_018,PROD_0008,checkout,21,SESSION_0046,2026-08-31T17:21:15.174230
USER_008,PROD_0001,checkout,112,SESSION_0028,2026-08-31T17:34:15.174230
USER_030,PROD_0007,try_ar,106,SESSION_0035,2026-08-31T17:35:15.174230
USER_002,PROD_0020,add_to_cart,65,SESSION_0014,2026-08-31T17:58:15.174230
USER_024,PROD_0013,try_ar,80,SESSION_0050,2026-08-31T18:12:15.174230
USER_018,PROD_0002,browse_products,51,SESSION_0005,2026-08-31T18:15:15.174230
USER_001,PROD_0002,completed,54,SESSION_0048,2026-08-31T18:23:15.174230
USER_019,PROD_0019,browse_products,56,SESSION_0018,2026-08-31T18:26:15.174230
USER_006,PROD_0011,payment,100,SESSION_0034,2026-08-31T19:01:15.174230
USER_017,PROD_0015,payment,103,SESSION_0041,2026-08-31T19:12:15.174230
USER_029,PROD_0006,landing,54,SESSION_0043,2026-08-31T19:19:15.174230
USER_007,PROD_0020,add_to_cart,43,SESSION_0019,2026-08-31T19:37:15.174230
USER_013,PROD_0011,payment,29,SESSION_0046,2026-08-31T19:47:15.174230
USER_023,PROD_0012,browse_products,76,SESSION_0004,2026-08-31T19:51:15.174230
USER_026,PROD_0002,add_to_cart,55,SESSION_0019,2026-08-31T20:09:15.174230
USER_006,PROD_0015,add_to_cart,79,SESSION_0005,2026-08-31T20:29:15.174230
USER_008,PROD_0003,landing,57,SESSION_0024,2026-08-31T20:31:15.174230
USER_022,PROD_0009,view_product,120,SESSION_0011,2026-08-31T20:41:15.174230
USER_009,PROD_0008,payment,74,SESSION_0015,2026-08-31T20:48:15.174230
USER_008,PROD_0009,payment,118,SESSION_0049,2026-08-31T20:49:15.174230
USER_008,PROD_0010,payment,68,SESSION_0004,2026-08-31T20:53:15.174230
USER_012,PROD_0014,view_product,45,SESSION_0028,2026-08-31T20:58:15.174230
USER_022,PROD_0001,view_product,70,SESSION_0023,2026-08-31T21:27:15.174230
USER_014,PROD_0020,completed,27,SESSION_0040,2026-08-31T21:40:15.174230
USER_020,PROD_0017,completed,2,SESSION_0044,2026-08-31T22:13:15.174230
USER_017,PROD_0007,view_product,27,SESSION_0032,2026-08-31T22:16:15.174230
USER_029,PROD_0006,add_to_cart,61,SESSION_0026,2026-08-31T22:28:15.174230
USER_008,PROD_0009,landing,23,SESSION_0037,2026-08-31T22:43:15.174230
USER_011,PROD_0019,payment,35,SESSION_0031,2026-08-31T22:57:15.174230
USER_023,PROD_0004,completed,111,SESSION_0016,2026-08-31T23:07:15.174230
USER_025,PROD_0014,completed,63,SESSION_0012,2026-08-31T23:26:15.174230
USER_025,PROD_0001,completed,93,SESSION_0007,2026-08-31T23:27:15.174230
USER_019,PROD_0013,browse_products,78,SESSION_0022,2026-08-31T23:31:15.174230
USER_024,PROD_0014,view_product,92,SESSION_0005,2026-08-31T23:56:15.174230
USER_008,PROD_0005,view_product,43,SESSION_0033,2026-09-01T00:02:15.174230
USER_020,PROD_0011,try_ar,23,SESSION_0005,2026-09-01T00:11:15.174230
USER_001,PROD_0011,add_to_cart,85,SESSION_0043,2026-09-01T00:20:15.174230
USER_008,PROD_0015,completed,91,SESSION_0023,2026-09-01T00:39:15.174230
USER_016,PROD_0012,payment,109,SESSION_0027,2026-09-01T00:56:15.174230
USER_008,PROD_0011,try_ar,2,SESSION_0010,2026-09-01T00:58:15.174230
USER_026,PROD_0008,checkout,40,SESSION_0021,2026-09-01T01:15:15.174230
USER_006,PROD_0010,payment,90,SESSION_0024,2026-09-01T01:46:15.174230
USER_030,PROD_0003,checkout,47,SESSION_0039,2026-09-01T02:14:15.174230
USER_003,PROD_0018,view_product,109,SESSION_0030,2026-09-01T02:31:15.174230
USER_007,PROD_0014,checkout,14,SESSION_0050,2026-09-01T02:47:15.174230
USER_012,PROD_0003,try_ar,85,SESSION_0007,2026-09-01T02:54:15.174230
USER_026,PROD_0006,completed,24,SESSION_0027,2026-09-01T03:09:15.174230
USER_018,PROD_0003,view_product,7,SESSION_0040,2026-09-01T03:13:15.174230
USER_005,PROD_0006,landing,113,SESSION_0026,2026-09-01T03:20:15.174230
USER_002,PROD_0008,payment,61,SESSION_0049,2026-09-01T03:21:15.174230
USER_024,PROD_0009,browse_products,118,SESSION_0016,2026-09-01T03:29:15.174230
USER_030,PROD_0015,browse_products,46,SESSION_0021,2026-09-01T03:33:15.174230
USER_008,PROD_0018,add_to_cart,14,SESSION_0042,2026-09-01T03:54:15.174230
USER_020,PROD_0020,try_ar,25,SESSION_0022,2026-09-01T03:57:15.174230
USER_023,PROD_0016,try_ar,85,SESSION_0007,2026-09-01T04:14:15.174230
USER_005,PROD_0005,browse_products,47,SESSION_0010,2026-09-01T04:59:15.174230
USER_015,PROD_0012,browse_products,85,SESSION_0018,2026-09-01T05:22:15.174230
USER_022,PROD_0010,browse_products,69,SESSION_0009,2026-09-01T05:29:15.174230
USER_022,PROD_0017,try_ar,29,SESSION_0007,2026-09-01T05:32:15.174230
USER_028,PROD_0009,landing,16,SESSION_0048,2026-09-01T05:41:15.174230
USER_021,PROD_0017,add_to_cart,30,SESSION_0033,2026-09-01T05:48:15.174230
USER_002,PROD_0019,browse_products,1,SESSION_0030,2026-09-01T05:58:15.174230
USER_027,PROD_0011,add_to_cart,25,SESSION_0027,2026-09-01T06:22:15.174230
USER_027,PROD_0005,completed,117,SESSION_0022,2026-09-01T06:39:15.174230
USER_010,PROD_0006,view_product,13,SESSION_0021,2026-09-01T06:54:15.174230
USER_026,PROD_0013,browse_products,17,SESSION_0008,2026-09-01T06:58:15.174230
USER_001,PROD_0006,landing,5,SESSION_0017,2026-09-01T07:01:15.174230
USER_014,PROD_0015,landing,110,SESSION_0039,2026-09-01T07:06:15.174230
USER_009,PROD_0001,add_to_cart,113,SESSION_0049,2026-09-01T07:11:15.174230
USER_024,PROD_0006,completed,81,SESSION_0010,2026-09-01T07:19:15.174230
USER_009,PROD_0003,view_product,88,SESSION_0003,2026-09-01T07:20:15.174230
USER_028,PROD_0007,try_ar,68,SESSION_0046,2026-09-01T07:22:15.174230
USER_007,PROD_0015,checkout,48,SESSION_0011,2026-09-01T07:30:15.174230
USER_023,PROD_0003,landing,106,SESSION_0040,2026-09-01T07:42:15.174230
USER_011,PROD_0016,try_ar,24,SESSION_0027,2026-09-01T07:54:15.174230
USER_027,PROD_0004,checkout,55,SESSION_0014,2026-09-01T07:55:15.174230
USER_027,PROD_0001,add_to_cart,21,SESSION_0020,2026-09-01T07:56:15.174230
USER_016,PROD_0003,add_to_cart,3,SESSION_0021,2026-09-01T08:19:15.174230
USER_010,PROD_0005,try_ar,5,SESSION_0001,2026-09-01T08:49:15.174230
USER_028,PROD_0016,try_ar,63,SESSION_0009,2026-09-01T08:55:15.174230
USER_025,PROD_0020,landing,82,SESSION_0027,2026-09-01T09:10:15.174230
USER_001,PROD_0013,view_product,95,SESSION_0020,2026-09-01T09:17:15.174230
USER_006,PROD_0016,add_to_cart,106,SESSION_0002,2026-09-01T09:34:15.174230
USER_027,PROD_0001,view_product,109,SESSION_0001,2026-09-01T09:34:15.174230
USER_019,PROD_0018,landing,99,SESSION_0008,2026-09-01T10:00:15.174230
USER_019,PROD_0018,browse_products,98,SESSION_0012,2026-09-01T10:07:15.174230
USER_005,PROD_0015,completed,1,SESSION_0042,2026-09-01T10:12:15.174230
USER_024,PROD_0011,try_ar,19,SESSION_0006,2026-09-01T10:23:15.174230
USER_012,PROD_0012,landing,110,SESSION_0025,2026-09-01T10:39:15.174230
USER_021,PROD_0017,payment,73,SESSION_0030,2026-09-01T10:55:15.174230
USER_016,PROD_0004,add_to_cart,106,SESSION_0039,2026-09-01T10:58:15.174230
USER_007,PROD_0014,checkout,49,SESSION_0010,2026-09-01T11:12:15.174230
USER_026,PROD_0004,view_product,58,SESSION_0047,2026-09-01T11:19:15.174230
USER_005,PROD_0018,completed,40,SESSION_0029,2026-09-01T11:52:15.174230
USER_028,PROD_0018,try_ar,61,SESSION_0002,2026-09-01T12:29:15.174230
USER_021,PROD_0013,payment,101,SESSION_0033,2026-09-01T12:42:15.174230
USER_019,PROD_0015,completed,21,SESSION_0038,2026-09-01T12:58:15.174230
USER_002,PROD_0006,try_ar,44,SESSION_0029,2026-09-01T13:06:15.174230
USER_017,PROD_0015,add_to_cart,24,SESSION_0047,2026-09-01T13:24:15.174230
USER_028,PROD_0015,checkout,58,SESSION_0041,2026-09-01T13:33:15.174230
USER_022,PROD_0020,checkout,39,SESSION_0009,2026-09-01T13:45:15.174230
USER_015,PROD_0013,browse_products,65,SESSION_0050,2026-09-01T13:47:15.174230
USER_005,PROD_0019,browse_products,90,SESSION_0027,2026-09-01T13:51:15.174230
USER_026,PROD_0011,try_ar,29,SESSION_0003,2026-09-01T13:56:15.174230
USER_003,PROD_0016,payment,23,SESSION_0015,2026-09-01T13:57:15.174230
USER_008,PROD_0012,view_product,25,SESSION_0002,2026-09-01T14:17:15.174230
USER_030,PROD_0020,checkout,44,SESSION_0017,2026-09-01T14:19:15.174230
USER_015,PROD_0001,payment,20,SESSION_0026,2026-09-01T14:30:15.174230
USER_030,PROD_0017,try_ar,109,SESSION_0038,2026-09-01T14:31:15.174230
USER_023,PROD_0013,landing,24,SESSION_0044,2026-09-01T14:36:15.174230
USER_004,PROD_0005,view_product,65,SESSION_0050,2026-09-01T14:41:15.174230
USER_019,PROD_0001,completed,42,SESSION_0006,2026-09-01T14:41:15.174230
USER_011,PROD_0016,try_ar,81,SESSION_0003,2026-09-01T14:51:15.174230
USER_018,PROD_0007,browse_products,40,SESSION_0034,2026-09-01T14:56:15.174230
USER_014,PROD_0005,try_ar,56,SESSION_0008,2026-09-01T14:59:15.174230
USER_010,PROD_0017,checkout,76,SESSION_0003,2026-09-01T15:01:15.174230
USER_023,PROD_0016,completed,60,SESSION_0010,2026-09-01T15:01:15.174230
USER_021,PROD_0005,try_ar,67,SESSION_0018,2026-09-01T15:01:15.174230
